"NDB_No"|"FdGrp_Cd"|"Long_Desc"|"Shrt_Desc"|"ComName"|"ManufacName"
"11191"|"1100"|"Cowpeas (blackeyes), immature seeds, raw"|"COWPEAS (BLACKEYES),IMMAT SEEDS,RAW"||
"11192"|"1100"|"Cowpeas (Blackeyes), immature seeds, cooked, boiled, drained, without salt"|"COWPEAS (BLACKEYES),IMMAT SEEDS,CKD,BLD,DRND,WO/SALT"||
"11195"|"1100"|"Cowpeas (Blackeyes), immature seeds, frozen, unprepared"|"COWPEAS (BLACKEYES),IMMAT SEEDS,FRZ,UNPREP"||
"11196"|"1100"|"Cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, without salt"|"COWPEAS (BLACKEYES),IMMTRE SEEDS,FRZ,CKD,BLD,DRND,WO/SALT"||
"11197"|"1100"|"Cowpeas, young pods with seeds, raw"|"COWPEAS,YOUNG PODS W/SEEDS,RAW"||
"11198"|"1100"|"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt"|"COWPEAS,YOUNG PODS W/SEEDS,CKD,BLD,DRND,WO/SALT"||
"11199"|"1100"|"Yardlong bean, raw"|"YARDLONG BEAN,RAW"||
"11200"|"1100"|"Yardlong bean, cooked, boiled, drained, without salt"|"YARDLONG BEAN,CKD,BLD,DRND,WO/SALT"||
"11201"|"1100"|"Cowpeas, leafy tips, raw"|"COWPEAS,LEAFY TIPS,RAW"||
"11202"|"1100"|"Cowpeas, leafy tips, cooked, boiled, drained, without salt"|"COWPEAS,LEAFY TIPS,CKD,BLD,DRND,WO/SALT"||
"11203"|"1100"|"Cress, garden, raw"|"CRESS,GARDEN,RAW"||
"11204"|"1100"|"Cress, garden, cooked, boiled, drained, without salt"|"CRESS,GARDEN,CKD,BLD,DRND,WO/SALT"||
"11205"|"1100"|"Cucumber, with peel, raw"|"CUCUMBER,WITH PEEL,RAW"||
"11206"|"1100"|"Cucumber, peeled, raw"|"CUCUMBER,PEELED,RAW"||
"11207"|"1100"|"Dandelion greens, raw"|"DANDELION GREENS,RAW"||
"11208"|"1100"|"Dandelion greens, cooked, boiled, drained, without salt"|"DANDELION GRNS,CKD,BLD,DRND,WO/SALT"||
"11209"|"1100"|"Eggplant, raw"|"EGGPLANT,RAW"||
"11210"|"1100"|"Eggplant, cooked, boiled, drained, without salt"|"EGGPLANT,CKD,BLD,DRND,WO/SALT"||
"11211"|"1100"|"Edamame, frozen, unprepared"|"EDAMAME,FRZ,UNPREP"||
"11212"|"1100"|"Edamame, frozen, prepared"|"EDAMAME,FRZ,PREP"||
"11213"|"1100"|"Endive, raw"|"ENDIVE,RAW"||
"11215"|"1100"|"Garlic, raw"|"GARLIC,RAW"||
"11216"|"1100"|"Ginger root, raw"|"GINGER ROOT,RAW"||
"11218"|"1100"|"Gourd, white-flowered (calabash), raw"|"GOURD,WHITE-FLOWERED (CALABASH),RAW"||
"11219"|"1100"|"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt"|"GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,WO/SALT"||
"11220"|"1100"|"Gourd, dishcloth (towelgourd), raw"|"GOURD,DISHCLOTH (TOWELGOURD),RAW"||
"11221"|"1100"|"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt"|"GOURD,DISHCLOTH (TOWELGOURD),CKD,BLD,DRND,WO/SALT"||
"11222"|"1100"|"Horseradish-tree leafy tips, raw"|"HORSERADISH-TREE LEAFY TIPS,RAW"||
"11223"|"1100"|"Horseradish-tree, leafy tips, cooked, boiled, drained, without salt"|"HORSERADISH-TREE,LEAFY TIPS,CKD,BLD,DRND,WO/SALT"||
"11224"|"1100"|"Hyacinth-beans, immature seeds, raw"|"HYACINTH-BEANS,IMMAT SEEDS,RAW"||
"11225"|"1100"|"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt"|"HYACINTH-BEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT"||
"11226"|"1100"|"Jerusalem-artichokes, raw"|"JERUSALEM-ARTICHOKES,RAW"|"Sunchokes"|
"11228"|"1100"|"Jew's ear, (pepeao), raw"|"JEW'S EAR,(PEPEAO),RAW"||
"11230"|"1100"|"Pepeao, dried"|"PEPEAO,DRIED"||
"11231"|"1100"|"Jute, potherb, raw"|"JUTE,POTHERB,RAW"||
"11232"|"1100"|"Jute, potherb, cooked, boiled, drained, without salt"|"JUTE,POTHERB,CKD,BLD,DRND,WO/SALT"||
"11233"|"1100"|"Kale, raw"|"KALE,RAW"||
"11234"|"1100"|"Kale, cooked, boiled, drained, without salt"|"KALE,CKD,BLD,DRND,WO/SALT"||
"11235"|"1100"|"Kale, frozen, unprepared"|"KALE,FROZEN,UNPREPARED"||
"11236"|"1100"|"Kale, frozen, cooked, boiled, drained, without salt"|"KALE,FRZ,CKD,BLD,DRND,WO/SALT"||
"11237"|"1100"|"Kanpyo, (dried gourd strips)"|"KANPYO,(DRIED GOURD STRIPS)"||
"11238"|"1100"|"Mushrooms, shiitake, raw"|"MUSHROOMS,SHIITAKE,RAW"||
"11239"|"1100"|"Mushrooms, chanterelle, raw"|"MUSHROOMS,CHANTERELLE,RAW"||
"11240"|"1100"|"Mushrooms, morel, raw"|"MUSHROOMS,MOREL,RAW"||
"11241"|"1100"|"Kohlrabi, raw"|"KOHLRABI,RAW"||
"11242"|"1100"|"Kohlrabi, cooked, boiled, drained, without salt"|"KOHLRABI,CKD,BLD,DRND,WO/SALT"||
"11243"|"1100"|"Mushrooms, portabella, grilled"|"MUSHROOMS,PORTABELLA,GRILLED"|"Portobello"|
"11244"|"1100"|"Lambsquarters, raw"|"LAMBSQUARTERS,RAW"||
"11245"|"1100"|"Lambsquarters, cooked, boiled, drained, without salt"|"LAMBSQUARTERS,CKD,BLD,DRND,WO/SALT"||
"11246"|"1100"|"Leeks, (bulb and lower leaf-portion), raw"|"LEEKS,(BULB&LOWER LEAF-PORTION),RAW"||
"11247"|"1100"|"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt"|"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,WO/SALT"||
"11248"|"1100"|"Lentils, sprouted, raw"|"LENTILS,SPROUTED,RAW"||
"11249"|"1100"|"Lentils, sprouted, cooked, stir-fried, without salt"|"LENTILS,SPROUTED,CKD,STIR-FRIED,WO/SALT"||
"11250"|"1100"|"Lettuce, butterhead (includes boston and bibb types), raw"|"LETTUCE,BUTTERHEAD (INCL BOSTON&BIBB TYPES),RAW"||
"11251"|"1100"|"Lettuce, cos or romaine, raw"|"LETTUCE,COS OR ROMAINE,RAW"||
"11252"|"1100"|"Lettuce, iceberg (includes crisphead types), raw"|"LETTUCE,ICEBERG (INCL CRISPHEAD TYPES),RAW"||
"11253"|"1100"|"Lettuce, green leaf, raw"|"LETTUCE,GRN LEAF,RAW"||
"11254"|"1100"|"Lotus root, raw"|"LOTUS ROOT,RAW"||
"11255"|"1100"|"Lotus root, cooked, boiled, drained, without salt"|"LOTUS ROOT,CKD,BLD,DRND,WO/SALT"||
"11257"|"1100"|"Lettuce, red leaf, raw"|"LETTUCE,RED LEAF,RAW"||
"11258"|"1100"|"Mountain yam, hawaii, raw"|"MOUNTAIN YAM,HAWAII,RAW"||
"11259"|"1100"|"Mountain yam, hawaii, cooked, steamed, without salt"|"MOUNTAIN YAM,HAWAII,CKD,STMD,WO/SALT"||
"11260"|"1100"|"Mushrooms, white, raw"|"MUSHROOMS,WHITE,RAW"||
"11261"|"1100"|"Mushrooms, white, cooked, boiled, drained, without salt"|"MUSHROOMS,WHITE,CKD,BLD,DRND,WO/ SALT"||
"11263"|"1100"|"Mushrooms, white, stir-fried"|"MUSHROOMS,WHITE,STIR-FRIED"||
"11264"|"1100"|"Mushrooms, canned, drained solids"|"MUSHROOMS,CND,DRND SOL"||
"11265"|"1100"|"Mushrooms, portabella, raw"|"MUSHROOMS,PORTABELLA,RAW"|"Portabello"|
"11266"|"1100"|"Mushrooms, brown, Italian, or Crimini, raw"|"MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW"||
"11267"|"1100"|"Mushrooms, shiitake, stir-fried"|"MUSHROOMS,SHIITAKE,STIR-FRIED"||
"11268"|"1100"|"Mushrooms, shiitake, dried"|"MUSHROOMS,SHIITAKE,DRIED"||
"11269"|"1100"|"Mushrooms, shiitake, cooked, without salt"|"MUSHROOMS,SHIITAKE,CKD,WO/SALT"||
"11270"|"1100"|"Mustard greens, raw"|"MUSTARD GREENS,RAW"||
"11271"|"1100"|"Mustard greens, cooked, boiled, drained, without salt"|"MUSTARD GRNS,CKD,BLD,DRND,WO/SALT"||
"11272"|"1100"|"Mustard greens, frozen, unprepared"|"MUSTARD GRNS,FRZ,UNPREP"||
"11273"|"1100"|"Mustard greens, frozen, cooked, boiled, drained, without salt"|"MUSTARD GRNS,FRZ,CKD,BLD,DRND,WO/SALT"||
"11274"|"1100"|"Mustard spinach, (tendergreen), raw"|"MUSTARD SPINACH,(TENDERGREEN),RAW"||
"11275"|"1100"|"Mustard spinach, (tendergreen), cooked, boiled, drained, without salt"|"MUSTARD SPINACH,(TENDERGREEN),CKD,BLD,DRND,WO/SALT"||
"11276"|"1100"|"New Zealand spinach, raw"|"NEW ZEALAND SPINACH,RAW"||
"11277"|"1100"|"New Zealand spinach, cooked, boiled, drained, without salt"|"NEW ZEALAND SPINACH,CKD,BLD,DRND,WO/SALT"||
"11278"|"1100"|"Okra, raw"|"OKRA,RAW"||
"11279"|"1100"|"Okra, cooked, boiled, drained, without salt"|"OKRA,CKD,BLD,DRND,WO/SALT"||
"11280"|"1100"|"Okra, frozen, unprepared"|"OKRA,FROZEN,UNPREPARED"||
"11281"|"1100"|"Okra, frozen, cooked, boiled, drained, without salt"|"OKRA,FRZ,CKD,BLD,DRND,WO/SALT"||
"11282"|"1100"|"Onions, raw"|"ONIONS,RAW"||
"11283"|"1100"|"Onions, cooked, boiled, drained, without salt"|"ONIONS,CKD,BLD,DRND,WO/SALT"||
"11284"|"1100"|"Onions, dehydrated flakes"|"ONIONS,DEHYDRATED FLAKES"||
"11285"|"1100"|"Onions, canned, solids and liquids"|"ONIONS,CND,SOL&LIQUIDS"||
"11286"|"1100"|"Onions, yellow, sauteed"|"ONIONS,YEL,SAUTEED"||
"11287"|"1100"|"Onions, frozen, chopped, unprepared"|"ONIONS,FRZ,CHOPD,UNPREP"||
"11288"|"1100"|"Onions, frozen, chopped, cooked, boiled, drained, without salt"|"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT"||
"11289"|"1100"|"Onions, frozen, whole, unprepared"|"ONIONS,FRZ,WHL,UNPREP"||
"11290"|"1100"|"Onions, frozen, whole, cooked, boiled, drained, without salt"|"ONIONS,FRZ,WHL,CKD,BLD,DRND,WO/SALT"||
"11291"|"1100"|"Onions, spring or scallions (includes tops and bulb), raw"|"ONIONS,SPRING OR SCALLIONS (INCL TOPS&BULB),RAW"||
"11292"|"1100"|"Onions, young green, tops only"|"ONIONS,YOUNG GRN,TOPS ONLY"||
"11293"|"1100"|"Onions, welsh, raw"|"ONIONS,WELSH,RAW"||
"11294"|"1100"|"Onions, sweet, raw"|"ONIONS,SWT,RAW"||
"11295"|"1100"|"Onion rings, breaded, par fried, frozen, unprepared"|"ONION RINGS,BREADED,PAR FR,FRZ,UNPREP"||
"11296"|"1100"|"Onion rings, breaded, par fried, frozen, prepared, heated in oven"|"ONION RINGS,BREADED,PAR FR,FRZ,PREP,HTD IN OVEN"||
"11297"|"1100"|"Parsley, raw"|"PARSLEY,RAW"||
"11298"|"1100"|"Parsnips, raw"|"PARSNIPS,RAW"||
"11299"|"1100"|"Parsnips, cooked, boiled, drained, without salt"|"PARSNIPS,CKD,BLD,DRND,WO/SALT"||
"11300"|"1100"|"Peas, edible-podded, raw"|"PEAS,EDIBLE-PODDED,RAW"|"Snowpeas, Sugar snap peas"|
"11301"|"1100"|"Peas, edible-podded, boiled, drained, without salt"|"PEAS,EDIBLE-PODDED,BLD,DRND,WO/ SALT"|"Sugar snap peas, Snowpeas"|
"11302"|"1100"|"Peas, edible-podded, frozen, unprepared"|"PEAS,EDIBLE-PODDED,FRZ,UNPREP"|"Sugar snap peas, Snowpeas"|
"11303"|"1100"|"Peas, edible-podded, frozen, cooked, boiled, drained, without salt"|"PEAS,EDIBLE-PODDED,FRZ,CKD,BLD,DRND,WO/SALT"|"Sugar snap peas, Snowpeas"|
"11304"|"1100"|"Peas, green, raw"|"PEAS,GREEN,RAW"||
"11305"|"1100"|"Peas, green, cooked, boiled, drained, without salt"|"PEAS,GRN,CKD,BLD,DRND,WO/SALT"||
"11306"|"1100"|"Peas, green, canned, regular pack, solids and liquids"|"PEAS,GRN,CND,REG PK,SOL&LIQUIDS"||
"11308"|"1100"|"Peas, green (includes baby and lesuer types), canned, drained solids, unprepared"|"PEAS,GRN (INCLUDES BABY & LESUER TYPES),CND,DRND SOL,UNPREP"||
"11310"|"1100"|"Peas, green, canned, seasoned, solids and liquids"|"PEAS,GRN,CND,SEASONED,SOL&LIQUIDS"||
"11312"|"1100"|"Peas, green, frozen, unprepared"|"PEAS,GRN,FRZ,UNPREP"||
"11313"|"1100"|"Peas, green, frozen, cooked, boiled, drained, without salt"|"PEAS,GRN,FRZ,CKD,BLD,DRND,WO/SALT"||
"11316"|"1100"|"Peas, mature seeds, sprouted, raw"|"PEAS,MATURE SEEDS,SPROUTED,RAW"||
"11317"|"1100"|"Peas, mature seeds, sprouted, cooked, boiled, drained, without salt"|"PEAS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT"||
"11318"|"1100"|"Peas and carrots, canned, regular pack, solids and liquids"|"PEAS&CARROTS,CND,REG PK,SOL&LIQUIDS"||
"11322"|"1100"|"Peas and carrots, frozen, unprepared"|"PEAS&CARROTS,FRZ,UNPREP"||
"11323"|"1100"|"Peas and carrots, frozen, cooked, boiled, drained, without salt"|"PEAS&CARROTS,FRZ,CKD,BLD,DRND,WO/SALT"||
"11324"|"1100"|"Peas and onions, canned, solids and liquids"|"PEAS&ONIONS,CND,SOL&LIQUIDS"||
"11326"|"1100"|"Peas and onions, frozen, unprepared"|"PEAS&ONIONS,FRZ,UNPREP"||
"11327"|"1100"|"Peas and onions, frozen, cooked, boiled, drained, without salt"|"PEAS&ONIONS,FRZ,CKD,BLD,DRND,WO/SALT"||
"11329"|"1100"|"Peppers, hot chili, green, canned, pods, excluding seeds, solids and liquids"|"PEPPERS,HOT CHILI,GRN,CND,PODS,EXCLUDING SEEDS,SOL&LIQUIDS"||
"11333"|"1100"|"Peppers, sweet, green, raw"|"PEPPERS,SWT,GRN,RAW"||
"11334"|"1100"|"Peppers, sweet, green, cooked, boiled, drained, without salt"|"PEPPERS,SWT,GRN,CKD,BLD,DRND,WO/SALT"||
"11335"|"1100"|"Peppers, sweet, green, canned, solids and liquids"|"PEPPERS,SWT,GRN,CND,SOL&LIQUIDS"||
"11337"|"1100"|"Peppers, sweet, green, frozen, chopped, unprepared"|"PEPPERS,SWT,GRN,FRZ,CHOPD,UNPREP"||
"11338"|"1100"|"Peppers, sweet, green, frozen, chopped, boiled, drained, without salt"|"PEPPERS,SWT,GRN,FRZ,CHOPD,BLD,DRND,WO/SALT"||
"11339"|"1100"|"Peppers, sweet, green, sauteed"|"PEPPERS,SWT,GRN,SAUTEED"||
"11344"|"1100"|"Pigeonpeas, immature seeds, raw"|"PIGEONPEAS,IMMAT SEEDS,RAW"||
"11345"|"1100"|"Pigeonpeas, immature seeds, cooked, boiled, drained, without salt"|"PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT"||
"11349"|"1100"|"Poi"|"POI"||
"11350"|"1100"|"Pokeberry shoots, (poke), raw"|"POKEBERRY SHOOTS,(POKE),RAW"||
"11351"|"1100"|"Pokeberry shoots, (poke), cooked, boiled, drained, without salt"|"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,WO/SALT"||
"11352"|"1100"|"Potato, flesh and skin, raw"|"POTATO,FLESH & SKN,RAW"||
"11353"|"1100"|"Potatoes, russet, flesh and skin, raw"|"POTATOES,RUSSET,FLESH & SKN,RAW"|"Includes USDA commodity food A214"|
"11354"|"1100"|"Potatoes, white, flesh and skin, raw"|"POTATOES,WHITE,FLESH & SKN,RAW"|"Includes USDA commodity food A215"|
"11355"|"1100"|"Potatoes, red, flesh and skin, raw"|"POTATOES,RED,FLESH & SKN,RAW"||
"11356"|"1100"|"Potatoes, Russet, flesh and skin, baked"|"POTATOES,RUSSET,FLESH & SKN,BKD"||
"11357"|"1100"|"Potatoes, white, flesh and skin, baked"|"POTATOES,WHITE,FLESH & SKN,BKD"||
"11358"|"1100"|"Potatoes, red, flesh and skin, baked"|"POTATOES,RED,FLESH & SKN,BKD"||
"11359"|"1100"|"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, as purchased"|"POTATOES,FR FR,CRNKL OR REG,SALT ADDED IN PROC,FRZ,AS PURCH"||
"11360"|"1100"|"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated"|"POTATOES,FR FR,CRNKL/REG CUT,SALT ADDED IN PROC,FRZ,OVEN-HTD"||
"11362"|"1100"|"Potatoes, raw, skin"|"POTATOES,RAW,SKIN"||
"11363"|"1100"|"Potatoes, baked, flesh, without salt"|"POTATOES,BKD,FLESH,WO/SALT"||
"11364"|"1100"|"Potatoes, baked, skin, without salt"|"POTATOES,BKD,SKN,WO/SALT"||
"11365"|"1100"|"Potatoes, boiled, cooked in skin, flesh, without salt"|"POTATOES,BLD,CKD IN SKN,FLESH,WO/SALT"||
"11366"|"1100"|"Potatoes, boiled, cooked in skin, skin, without salt"|"POTATOES,BLD,CKD IN SKN,SKN,WO/SALT"||
"11367"|"1100"|"Potatoes, boiled, cooked without skin, flesh, without salt"|"POTATOES,BLD,CKD WO/ SKN,FLESH,WO/ SALT"||
"11368"|"1100"|"Potatoes, microwaved, cooked in skin, flesh, without salt"|"POTATOES,MICROWAVED,CKD IN SKN,FLESH,WO/SALT"||
"11369"|"1100"|"Potatoes, microwaved, cooked in skin, skin, without salt"|"POTATOES,MICROWAVED,CKD IN SKN,SKN,WO/SALT"||
"11370"|"1100"|"Potatoes, hashed brown, home-prepared"|"POTATOES,HASHED BROWN,HOME-PREPARED"||
"11371"|"1100"|"Potatoes, mashed, home-prepared, whole milk and margarine added"|"POTATOES,MSHD,HOME-PREPARED,WHL MILK & MARGARINE ADDED"||
"11372"|"1100"|"Potatoes, scalloped, home-prepared with butter"|"POTATOES,SCALLPD,HOME-PREPARED W/BUTTER"||
"11373"|"1100"|"Potatoes, au gratin, home-prepared from recipe using butter"|"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING BUTTER"||
"11374"|"1100"|"Potatoes, canned, solids and liquids"|"POTATOES,CND,SOL&LIQUIDS"||
"11376"|"1100"|"Potatoes, canned, drained solids"|"POTATOES,CND,DRND SOL"||
"11378"|"1100"|"Potatoes, mashed, dehydrated, flakes without milk, dry form"|"POTATOES,MSHD,DEHYD,FLAKES WO/MILK,DRY FORM"|"Include USDA Commodity food A200"|
"11379"|"1100"|"Potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and butter added"|"POTATOES,MSHD,DEHYD,PREP FROM FLAKES WO/ MILK,WHL MILK & BUT"||
"11380"|"1100"|"Potatoes, mashed, dehydrated, granules without milk, dry form"|"POTATOES,MSHD,DEHYD,GRANULES WO/MILK,DRY FORM"||
"11381"|"1100"|"Potatoes, mashed, dehydrated, prepared from granules without milk, whole milk and butter added"|"POTATOES,MSHD,DEHYD,PREP FR GRNLS WO/MILK,WHL MILK&BUTTER"||
"11382"|"1100"|"Potatoes, mashed, dehydrated, granules with milk, dry form"|"POTATOES,MSHD,DEHYD,GRANULES W/MILK,DRY FORM"||
"11383"|"1100"|"Potatoes, mashed, dehydrated, prepared from granules with milk, water and margarine added"|"POTATOES,MSHD,DEHYD,PREP FROM GRAN W/ MILK,H2O & MARG ADDED"||
"11384"|"1100"|"Potatoes, au gratin, dry mix, unprepared"|"POTATOES,AU GRATIN,DRY MIX,UNPREP"||
"11385"|"1100"|"Potatoes, au gratin, dry mix, prepared with water, whole milk and butter"|"POTATOES,AU GRATIN,DRY MIX,PREP W/H2O,WHL MILK&BUTTER"||
"11386"|"1100"|"Potatoes, scalloped, dry mix, unprepared"|"POTATOES,SCALLPD,DRY MIX,UNPREP"||
"11387"|"1100"|"Potatoes, scalloped, dry mix, prepared with water, whole milk and butter"|"POTATOES,SCALLPD,DRY MIX,PREP W/H2O,WHL MILK&BUTTER"||
"11390"|"1100"|"Potatoes, hashed brown, frozen, plain, unprepared"|"POTATOES,HASHED BROWN,FRZ,PLN,UNPREP"||
"11391"|"1100"|"Potatoes, hashed brown, frozen, plain, prepared"|"POTATOES,HASHED BROWN,FRZ,PLN,PREP"||
"11392"|"1100"|"Potatoes, hashed brown, frozen, with butter sauce, unprepared"|"POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,UNPREP"||
"11393"|"1100"|"Potatoes, hashed brown, frozen, with butter sauce, prepared"|"POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,PREP"||
"11394"|"1100"|"Potatoes, french fried, shoestring, salt added in processing, frozen, as purchased"|"POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH"||
"11395"|"1100"|"Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated"|"POTATOES,FRENCH FR,SHOESTRNG,SALT ADDED IN PROC,FRZ,OVEN-HTD"||
"11396"|"1100"|"Potatoes, o'brien, frozen, unprepared"|"POTATOES,O'BRIEN,FRZ,UNPREP"||
"11397"|"1100"|"Potatoes, o'brien, frozen, prepared"|"POTATOES,O'BRIEN,FRZ,PREP"||
"11398"|"1100"|"Potato puffs, frozen, unprepared"|"POTATO PUFFS,FRZ,UNPREP"||
"11399"|"1100"|"Potato puffs, frozen, oven-heated"|"POTATO PUFFS,FRZ,OVEN-HEATED"||
"11400"|"1100"|"Potatoes, frozen, whole, unprepared"|"POTATOES,FRZ,WHL,UNPREP"||
"11401"|"1100"|"Potatoes, frozen, whole, cooked, boiled, drained, without salt"|"POTATOES,FRZ,WHL,CKD,BLD,DRND,WO/SALT"||
"11402"|"1100"|"Potatoes, french fried, all types, salt added in processing, frozen, unprepared"|"POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,UNPREP"||
"11403"|"1100"|"Potatoes, french fried, all types, salt added in processing, frozen, home-prepared, oven heated"|"POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,OVEN HTD"||
"11406"|"1100"|"Potatoes, frozen, french fried, par fried, cottage-cut, unprepared"|"POTATOES,FRZ,FRENCH FR,PAR FR,COTTAGE-CUT,UNPREP"||
"11407"|"1100"|"Potatoes, frozen, french fried, par fried, cottage-cut, prepared, heated in oven, without salt"|"POTATOES,FRZ,FRCH FR,PAR FR,CTTGE-CUT,PREP,HTD OVEN,WO/SALT"||
"11408"|"1100"|"Potatoes, frozen, french fried, par fried, extruded, unprepared"|"POTATOES,FRZ,FRENCH FR,PAR FR,EXTRUDED,UNPREP"||
"11409"|"1100"|"Potatoes, frozen, french fried, par fried, extruded, prepared, heated in oven, without salt"|"POTATOES,FRZ,FRCH FR,PAR FR,EXTRUDED,PREP,HTD OVEN,WO/SALT"||
"11410"|"1100"|"USDA Commodity, Potato wedges, frozen"|"USDA COMMODITY,POTATO WEDGES,FRZ"||
"11411"|"1100"|"Potatoes, french fried, steak fries, salt added in processing, frozen, as purchased"|"POTATOES,FRENCH FR,STK FRIES,SALT ADDED IN PROC,FRZ,AS PRCH"||
"11412"|"1100"|"Potatoes, french fried, steak fries, salt added in processing, frozen, oven-heated"|"POTATOES,FRENCH FR,STK FRIES,SALT ADDED IN PROC,FRZ,OVEN-HTD"||
"11413"|"1100"|"Potato flour"|"POTATO FLOUR"||
"11414"|"1100"|"Potato salad, home-prepared"|"POTATO SALAD,HOME-PREPARED"||
"11416"|"1100"|"Pumpkin flowers, raw"|"PUMPKIN FLOWERS,RAW"||
"11417"|"1100"|"Pumpkin flowers, cooked, boiled, drained, without salt"|"PUMPKIN FLOWERS,CKD,BLD,DRND,WO/SALT"||
"11418"|"1100"|"Pumpkin leaves, raw"|"PUMPKIN LEAVES,RAW"||
"11419"|"1100"|"Pumpkin leaves, cooked, boiled, drained, without salt"|"PUMPKIN LEAVES,CKD,BLD,DRND,WO/SALT"||
"11422"|"1100"|"Pumpkin, raw"|"PUMPKIN,RAW"||
"11423"|"1100"|"Pumpkin, cooked, boiled, drained, without salt"|"PUMPKIN,CKD,BLD,DRND,WO/SALT"||
"11424"|"1100"|"Pumpkin, canned, without salt"|"PUMPKIN,CND,WO/SALT"||
"11426"|"1100"|"Pumpkin pie mix, canned"|"PUMPKIN PIE MIX,CANNED"||
"11427"|"1100"|"Purslane, raw"|"PURSLANE,RAW"||
"11428"|"1100"|"Purslane, cooked, boiled, drained, without salt"|"PURSLANE,CKD,BLD,DRND,WO/SALT"||
"11429"|"1100"|"Radishes, raw"|"RADISHES,RAW"||
"11430"|"1100"|"Radishes, oriental, raw"|"RADISHES,ORIENTAL,RAW"||
"11431"|"1100"|"Radishes, oriental, cooked, boiled, drained, without salt"|"RADISHES,ORIENTAL,CKD,BLD,DRND,WO/SALT"||
"11432"|"1100"|"Radishes, oriental, dried"|"RADISHES,ORIENTAL,DRIED"||
"11435"|"1100"|"Rutabagas, raw"|"RUTABAGAS,RAW"||
"11436"|"1100"|"Rutabagas, cooked, boiled, drained, without salt"|"RUTABAGAS,CKD,BLD,DRND,WO/SALT"||
"11437"|"1100"|"Salsify, (vegetable oyster), raw"|"SALSIFY,(VEG OYSTER),RAW"||
"11438"|"1100"|"Salsify, cooked, boiled, drained, without salt"|"SALSIFY,CKD,BLD,DRND,WO/SALT"||
"11439"|"1100"|"Sauerkraut, canned, solids and liquids"|"SAUERKRAUT,CND,SOL&LIQUIDS"||
"11442"|"1100"|"Seaweed, agar, raw"|"SEAWEED,AGAR,RAW"||
"11444"|"1100"|"Seaweed, irishmoss, raw"|"SEAWEED,IRISHMOSS,RAW"||
"11445"|"1100"|"Seaweed, kelp, raw"|"SEAWEED,KELP,RAW"||
"11446"|"1100"|"Seaweed, laver, raw"|"SEAWEED,LAVER,RAW"||
"11447"|"1100"|"Sesbania flower, raw"|"SESBANIA FLOWER,RAW"||
"11448"|"1100"|"Sesbania flower, cooked, steamed, without salt"|"SESBANIA FLOWER,CKD,STMD,WO/SALT"||
"11450"|"1100"|"Soybeans, green, raw"|"SOYBEANS,GREEN,RAW"||
"11451"|"1100"|"Soybeans, green, cooked, boiled, drained, without salt"|"SOYBEANS,GRN,CKD,BLD,DRND,WO/SALT"||
"11452"|"1100"|"Soybeans, mature seeds, sprouted, raw"|"SOYBEANS,MATURE SEEDS,SPROUTED,RAW"||
"11453"|"1100"|"Soybeans, mature seeds, sprouted, cooked, steamed"|"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD"||
"11454"|"1100"|"Soybeans, mature seeds, sprouted, cooked, stir-fried"|"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED"||
"11457"|"1100"|"Spinach, raw"|"SPINACH,RAW"||
"11458"|"1100"|"Spinach, cooked, boiled, drained, without salt"|"SPINACH,CKD,BLD,DRND,WO/ SALT"||
"11459"|"1100"|"Spinach, canned, regular pack, solids and liquids"|"SPINACH,CND,REG PK,SOL&LIQUIDS"||
"11461"|"1100"|"Spinach, canned, regular pack, drained solids"|"SPINACH,CND,REG PK,DRND SOL"||
"11463"|"1100"|"Spinach, frozen, chopped or leaf, unprepared"|"SPINACH,FRZ,CHOPD OR LEAF,UNPREP"||
